6881-0672
REV: 3.33
Time (sec)  T (deg C)  DO (mg/l)  Q ()
1400110140, 22.467029, 7.743147, 0.996191
1400111040, 22.541944, 7.724773, 0.995438
1400111940, 22.583561, 7.701397, 0.995440
1400112840, 22.683435, 7.710015, 0.996194
1400113740, 22.716724, 7.688721, 0.995745
1400114640, 22.716724, 7.669001, 0.994778
1400115540, 22.666790, 7.687703, 0.996038
1400116440, 22.650145, 7.691755, 0.996012
1400117340, 22.616853, 7.693280, 0.995927
1400118240, 22.575237, 7.690257, 0.995363
1400119140, 22.492001, 7.684246, 0.995104
1400120040, 22.383785, 7.697519, 0.995737
1400120940, 22.267231, 7.706318, 0.995456
1400121840, 22.134011, 7.719284, 0.996013
1400122740, 21.984117, 7.729865, 0.994783
1400123640, 21.800880, 7.748828, 0.994365
1400124540, 21.625936, 7.785792, 0.995777
1400125440, 21.492621, 7.812571, 0.995533
1400126340, 21.384286, 7.819865, 0.994834
1400127240, 21.250929, 7.840223, 0.994988
1400128140, 21.142559, 7.861044, 0.995213
1400129040, 21.034172, 7.881973, 0.995437
1400129940, 20.909088, 7.887137, 0.994682
1400130840, 20.758955, 7.939231, 0.996650
