"Plot Title: LCR_Rkm_13.0_2015-06-25"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10643647, SEN S/N: 10643647)","Intensity, Lux (LGR S/N: 10643647, SEN S/N: 10643647)","End Of File (LGR S/N: 10643647, SEN S/N: 10643647)"
1,06/25/15 08:00:00 AM,33.535,753.5,
2,06/25/15 08:05:00 AM,32.188,10.8,
3,06/25/15 08:10:00 AM,31.064,10.8,
4,06/25/15 08:15:00 AM,30.255,10.8,
5,06/25/15 08:20:00 AM,29.552,10.8,
6,06/25/15 08:25:00 AM,28.953,10.8,
7,06/25/15 08:30:00 AM,28.555,0.0,
8,06/25/15 08:35:00 AM,27.961,0.0,
9,06/25/15 08:40:00 AM,27.567,75.3,
10,06/25/15 08:45:00 AM,27.272,10.8,
11,06/25/15 08:50:00 AM,27.173,10.8,
12,06/25/15 08:55:00 AM,28.258,1162.5,
13,06/25/15 09:00:00 AM,30.054,1270.1,
14,06/25/15 09:05:00 AM,31.472,1324.0,
15,06/25/15 09:10:00 AM,32.600,1280.9,
16,06/25/15 09:15:00 AM,33.535,1463.9,
17,06/25/15 09:20:00 AM,33.953,2411.1,
18,06/25/15 09:25:00 AM,34.268,6544.5,
19,06/25/15 09:30:00 AM,34.796,4822.3,
20,06/25/15 09:35:00 AM,35.542,7233.4,
21,06/25/15 09:40:00 AM,36.187,0.0,
22,06/25/15 09:45:00 AM,35.864,0.0,
23,06/25/15 09:50:00 AM,35.756,0.0,
24,06/25/15 09:55:00 AM,35.756,0.0,
25,06/25/15 10:00:00 AM,35.649,10.8,
26,06/25/15 10:05:00 AM,35.649,0.0,
27,06/25/15 10:10:00 AM,35.756,0.0,
28,06/25/15 10:15:00 AM,35.756,10.8,
29,06/25/15 10:20:00 AM,35.756,0.0,
30,06/25/15 10:25:00 AM,35.756,333.7,
31,06/25/15 10:30:00 AM,35.756,43.1,
32,06/25/15 10:35:00 AM,35.542,0.0,
33,06/25/15 10:40:00 AM,35.435,0.0,
34,06/25/15 10:45:00 AM,35.435,0.0,
35,06/25/15 10:50:00 AM,35.435,0.0,
36,06/25/15 10:55:00 AM,35.328,0.0,
37,06/25/15 11:00:00 AM,35.328,0.0,
38,06/25/15 11:05:00 AM,34.903,118.4,
39,06/25/15 11:10:00 AM,34.585,1367.0,
40,06/25/15 11:15:00 AM,35.009,2152.8,
41,06/25/15 11:20:00 AM,35.435,2152.8,
42,06/25/15 11:25:00 AM,35.542,3272.2,
43,06/25/15 11:30:00 AM,35.328,3272.2,
44,06/25/15 11:35:00 AM,34.903,828.8,
45,06/25/15 11:40:00 AM,34.058,132267.5,
46,06/25/15 11:45:00 AM,38.602,209423.6,
47,06/25/15 11:50:00 AM,41.225,231468.2,
48,06/25/15 11:55:00 AM,42.520,220445.9,
49,06/25/15 12:00:00 PM,43.480,231468.2,
50,06/25/15 12:05:00 PM,43.966,209423.6,
51,06/25/15 12:10:00 PM,40.761,148801.0,
52,06/25/15 12:15:00 PM,43.359,209423.6,
53,06/25/15 12:20:00 PM,42.520,242490.5,
54,06/25/15 12:25:00 PM,41.341,176356.7,
55,06/25/15 12:30:00 PM,40.415,41333.6,
56,06/25/15 12:35:00 PM,36.079,37200.2,
57,06/25/15 12:40:00 PM,38.157,79911.6,
58,06/25/15 12:45:00 PM,39.050,165334.4,
59,06/25/15 12:50:00 PM,42.401,209423.6,
60,06/25/15 12:55:00 PM,44.828,198401.3,
61,06/25/15 01:00:00 PM,45.829,209423.6,
62,06/25/15 01:05:00 PM,46.850,209423.6,
63,06/25/15 01:10:00 PM,47.629,209423.6,
64,06/25/15 01:15:00 PM,48.023,209423.6,
65,06/25/15 01:20:00 PM,48.288,209423.6,
66,06/25/15 01:25:00 PM,48.421,209423.6,
67,06/25/15 01:30:00 PM,48.421,209423.6,
68,06/25/15 01:35:00 PM,48.554,209423.6,
69,06/25/15 01:40:00 PM,48.821,209423.6,
70,06/25/15 01:45:00 PM,49.090,209423.6,
71,06/25/15 01:50:00 PM,49.360,209423.6,
72,06/25/15 01:55:00 PM,50.042,220445.9,
73,06/25/15 02:00:00 PM,50.456,209423.6,
74,06/25/15 02:05:00 PM,50.595,209423.6,
75,06/25/15 02:10:00 PM,50.595,198401.3,
76,06/25/15 02:15:00 PM,50.456,198401.3,
77,06/25/15 02:20:00 PM,50.318,198401.3,
78,06/25/15 02:25:00 PM,50.180,198401.3,
79,06/25/15 02:30:00 PM,50.180,198401.3,
80,06/25/15 02:35:00 PM,50.042,198401.3,
81,06/25/15 02:40:00 PM,50.180,198401.3,
82,06/25/15 02:45:00 PM,50.318,187379.0,
83,06/25/15 02:50:00 PM,50.180,187379.0,
84,06/25/15 02:55:00 PM,48.955,187379.0,
85,06/25/15 03:00:00 PM,49.360,187379.0,
86,06/25/15 03:05:00 PM,49.360,176356.7,
87,06/25/15 03:10:00 PM,48.554,176356.7,
88,06/25/15 03:15:00 PM,48.821,176356.7,
89,06/25/15 03:20:00 PM,48.554,176356.7,
90,06/25/15 03:25:00 PM,48.288,170845.6,
91,06/25/15 03:30:00 PM,46.979,27555.7,
92,06/25/15 03:35:00 PM,40.530,14466.8,
93,06/25/15 03:40:00 PM,37.604,12400.1,
94,06/25/15 03:45:00 PM,36.187,13777.9,
95,06/25/15 03:50:00 PM,35.222,11711.2,
96,06/25/15 03:55:00 PM,34.585,11711.2,
