6881-0672
REV: 3.33
Time (sec)  T (deg C)  DO (mg/l)  Q ()
1403967600, 20.116272, 7.984981, 0.994627
1403968500, 20.149678, 7.996536, 0.996050
1403969400, 20.183081, 7.987757, 0.995253
1403970300, 20.266580, 8.006559, 0.995582
1403971200, 20.375108, 8.018895, 0.995098
1403972100, 20.550375, 8.027499, 0.995208
1403973000, 20.733929, 8.027307, 0.995299
1403973900, 20.884069, 7.995017, 0.994276
1403974800, 20.992480, 8.000979, 0.995041
1403975700, 21.084199, 7.997686, 0.994853
1403976600, 21.192578, 7.976500, 0.994191
1403977500, 21.300941, 7.941851, 0.992600
1403978400, 21.409288, 7.934456, 0.993731
1403979300, 21.567613, 7.907637, 0.993612
1403980200, 21.784220, 7.873031, 0.992313
1403981100, 21.967460, 7.853835, 0.992727
1403982000, 22.150665, 7.828131, 0.993110
1403982900, 22.300534, 7.804226, 0.992973
1403983800, 22.450381, 7.787149, 0.993739
1403984700, 22.566914, 7.771735, 0.993548
1403985600, 22.675112, 7.725269, 0.991876
1403986500, 22.791622, 7.723293, 0.993056
1403987400, 22.941403, 7.713278, 0.993852
1403988300, 23.207633, 7.648892, 0.992948
